1.82288 0.584399 13.2275 -2.51058
1.8361 0.581896 13.2221 -2.50239
1.84932 0.579402 13.2166 -2.49421
1.86253 0.576916 13.2112 -2.48605
1.87573 0.574438 13.2058 -2.4779
1.88893 0.571968 13.2003 -2.46977
1.90213 0.569507 13.1949 -2.46166
1.91532 0.567053 13.1895 -2.45355
1.9285 0.564608 13.1841 -2.44547
1.94168 0.56217 13.1787 -2.4374
1.95485 0.559741 13.1733 -2.42934
1.96802 0.55732 13.1679 -2.4213
1.98118 0.554906 13.1625 -2.41327
1.99434 0.552501 13.1571 -2.40525
2.00749 0.550104 13.1517 -2.39725
2.02064 0.547715 13.1463 -2.38927
2.03378 0.545333 13.1409 -2.3813
2.04692 0.54296 13.1356 -2.37335
2.06005 0.540595 13.1302 -2.3654
2.07317 0.538237 13.1248 -2.35748
2.08629 0.535888 13.1195 -2.34957
2.0994 0.533546 13.1141 -2.34167
2.11251 0.531212 13.1088 -2.33379
2.12562 0.528886 13.1034 -2.32592
2.13871 0.526568 13.0981 -2.31806
2.15181 0.524258 13.0927 -2.31022
2.16489 0.521956 13.0874 -2.3024
2.17798 0.519661 13.0821 -2.29459
2.19105 0.517374 13.0767 -2.28679
2.20413 0.515095 13.0714 -2.27901
2.21719 0.512824 13.0661 -2.27124
2.23025 0.51056 13.0608 -2.26349
2.24331 0.508305 13.0555 -2.25575
2.25636 0.506057 13.0502 -2.24802
2.2694 0.503816 13.0449 -2.24031
2.28244 0.501584 13.0396 -2.23262
2.29548 0.499359 13.0343 -2.22493
2.30851 0.497141 13.029 -2.21727
2.32153 0.494932 13.0237 -2.20961
2.33455 0.49273 13.0184 -2.20197
2.34756 0.490536 13.0132 -2.19435
2.36057 0.488349 13.0079 -2.18674
2.37357 0.48617 13.0026 -2.17914
2.38657 0.483998 12.9974 -2.17155
2.39956 0.481834 12.9921 -2.16399
2.41255 0.479678 12.9869 -2.15643
2.42553 0.477529 12.9816 -2.14889
2.43851 0.475387 12.9764 -2.14136
2.45148 0.473254 12.9711 -2.13385
2.46444 0.471127 12.9659 -2.12635
2.4774 0.469008 12.9607 -2.11886
2.49036 0.466897 12.9554 -2.11139
2.50331 0.464793 12.9502 -2.10394
2.51625 0.462697 12.945 -2.09649
2.52919 0.460608 12.9398 -2.08906
2.54213 0.458526 12.9346 -2.08165
2.55506 0.456452 12.9294 -2.07425
2.56798 0.454385 12.9242 -2.06686
2.5809 0.452325 12.919 -2.05948
2.59381 0.450273 12.9138 -2.05212
2.60672 0.448228 12.9086 -2.04478
2.61963 0.446191 12.9034 -2.03744
2.63252 0.444161 12.8982 -2.03013
2.64542 0.442138 12.893 -2.02282
2.65831 0.440122 12.8879 -2.01553
2.67119 0.438114 12.8827 -2.00825
2.68407 0.436113 12.8775 -2.00099
2.69694 0.434119 12.8724 -1.99374
2.70981 0.432133 12.8672 -1.9865
2.72267 0.430154 12.8621 -1.97928
2.73552 0.428182 12.8569 -1.97207
2.74838 0.426217 12.8518 -1.96487
2.76122 0.424259 12.8466 -1.95769
2.77406 0.422309 12.8415 -1.95052
2.7869 0.420365 12.8364 -1.94337
2.79973 0.418429 12.8312 -1.93623
2.81256 0.4165 12.8261 -1.9291
2.82538 0.414578 12.821 -1.92198
2.8382 0.412663 12.8159 -1.91488
2.85101 0.410755 12.8108 -1.9078
2.86381 0.408854 12.8057 -1.90072
2.87661 0.406961 12.8006 -1.89366
2.88941 0.405074 12.7955 -1.88661
2.9022 0.403195 12.7904 -1.87958
2.91498 0.401322 12.7853 -1.87256
2.92776 0.399457 12.7802 -1.86555
2.94054 0.397598 12.7751 -1.85856
2.95331 0.395746 12.77 -1.85158
2.96607 0.393902 12.765 -1.84461
2.97883 0.392064 12.7599 -1.83766
2.99159 0.390233 12.7548 -1.83072
3.00434 0.38841 12.7498 -1.82379
3.01708 0.386593 12.7447 -1.81688
3.02982 0.384783 12.7397 -1.80998
3.04256 0.38298 12.7346 -1.80309
3.05529 0.381183 12.7296 -1.79622
3.06801 0.379394 12.7245 -1.78936
3.08073 0.377612 12.7195 -1.78251
3.09345 0.375836 12.7144 -1.77568
3.10615 0.374067 12.7094 -1.76886
3.11886 0.372305 12.7044 -1.76205
3.13156 0.37055 12.6994 -1.75526
3.14425 0.368801 12.6943 -1.74847
3.15694 0.36706 12.6893 -1.74171
3.16963 0.365325 12.6843 -1.73495
3.18231 0.363596 12.6793 -1.72821
3.19498 0.361875 12.6743 -1.72148
3.20765 0.36016 12.6693 -1.71476
3.22031 0.358452 12.6643 -1.70806
3.23297 0.356751 12.6593 -1.70137
3.24563 0.355056 12.6543 -1.69469
3.25828 0.353368 12.6494 -1.68803
3.27092 0.351687 12.6444 -1.68138
3.28356 0.350012 12.6394 -1.67474
3.29619 0.348344 12.6344 -1.66812
3.30882 0.346682 12.6295 -1.6615
3.32145 0.345027 12.6245 -1.6549
3.33407 0.343379 12.6195 -1.64832
3.34668 0.341737 12.6146 -1.64174
3.35929 0.340102 12.6096 -1.63518
3.3719 0.338473 12.6047 -1.62864
3.3845 0.336851 12.5997 -1.6221
3.39709 0.335236 12.5948 -1.61558
3.40968 0.333627 12.5899 -1.60907
3.42227 0.332024 12.5849 -1.60257
3.43485 0.330428 12.58 -1.59609
3.44742 0.328838 12.5751 -1.58962
3.45999 0.327255 12.5702 -1.58316
3.47256 0.325679 12.5652 -1.57671
3.48512 0.324108 12.5603 -1.57028
3.49767 0.322544 12.5554 -1.56386
3.51022 0.320987 12.5505 -1.55745
3.52277 0.319436 12.5456 -1.55106
3.53531 0.317891 12.5407 -1.54468
3.54785 0.316353 12.5358 -1.53831
3.56038 0.314821 12.5309 -1.53195
3.5729 0.313295 12.526 -1.52561
3.58542 0.311776 12.5212 -1.51927
3.59794 0.310263 12.5163 -1.51295
3.61045 0.308756 12.5114 -1.50665
3.62296 0.307256 12.5065 -1.50035
3.63546 0.305762 12.5017 -1.49407
3.64796 0.304274 12.4968 -1.4878
3.66045 0.302793 12.492 -1.48155
3.67294 0.301317 12.4871 -1.4753
3.68542 0.299848 12.4822 -1.46907
3.69789 0.298385 12.4774 -1.46285
3.71037 0.296929 12.4726 -1.45665
3.72284 0.295478 12.4677 -1.45045
3.7353 0.294034 12.4629 -1.44427
3.74776 0.292596 12.458 -1.4381
3.76021 0.291164 12.4532 -1.43195
3.77266 0.289738 12.4484 -1.4258
3.7851 0.288319 12.4436 -1.41967
3.79754 0.286905 12.4387 -1.41355
3.80997 0.285498 12.4339 -1.40744
3.8224 0.284096 12.4291 -1.40135
3.83483 0.282701 12.4243 -1.39526
3.84725 0.281312 12.4195 -1.38919
3.85966 0.279929 12.4147 -1.38313
3.87207 0.278552 12.4099 -1.37709
3.88448 0.27718 12.4051 -1.37105
3.89688 0.275815 12.4003 -1.36503
3.90927 0.274456 12.3955 -1.35902
3.92166 0.273103 12.3908 -1.35303
3.93405 0.271756 12.386 -1.34704
3.94643 0.270415 12.3812 -1.34107
3.95881 0.26908 12.3764 -1.33511
3.97118 0.267751 12.3717 -1.32916
3.98355 0.266428 12.3669 -1.32322
3.99591 0.265111 12.3622 -1.3173
4.00827 0.263799 12.3574 -1.31139
4.02062 0.262494 12.3527 -1.30549
4.03297 0.261194 12.3479 -1.2996
4.04531 0.2599 12.3432 -1.29372
4.05765 0.258612 12.3384 -1.28786
4.06998 0.25733 12.3337 -1.28201
4.08231 0.256054 12.3289 -1.27617
4.09463 0.254784 12.3242 -1.27034
4.10695 0.253519 12.3195 -1.26453
4.11927 0.252261 12.3148 -1.25872
4.13158 0.251008 12.31 -1.25293
4.14388 0.249761 12.3053 -1.24715
4.15618 0.248519 12.3006 -1.24138
4.16848 0.247284 12.2959 -1.23563
4.18077 0.246054 12.2912 -1.22988
4.19306 0.24483 12.2865 -1.22415
4.20534 0.243611 12.2818 -1.21843
4.21762 0.242398 12.2771 -1.21272
4.22989 0.241191 12.2724 -1.20703
4.24216 0.23999 12.2677 -1.20134
4.25442 0.238794 12.2631 -1.19567
4.26668 0.237604 12.2584 -1.19001
4.27893 0.23642 12.2537 -1.18436
4.29118 0.235241 12.249 -1.17872
4.30343 0.234068 12.2444 -1.1731
4.31567 0.232901 12.2397 -1.16748
4.3279 0.231739 12.235 -1.16188
4.34013 0.230583 12.2304 -1.15629
4.35236 0.229432 12.2257 -1.15071
4.36458 0.228287 12.2211 -1.14514
4.37679 0.227147 12.2164 -1.13959
4.38901 0.226013 12.2118 -1.13405
4.40121 0.224885 12.2071 -1.12851
4.41342 0.223762 12.2025 -1.12299
4.42561 0.222644 12.1979 -1.11748
4.43781 0.221532 12.1932 -1.11199
4.45 0.220426 12.1886 -1.1065
4.46218 0.219325 12.184 -1.10103
4.47436 0.218229 12.1794 -1.09557
4.48653 0.217139 12.1748 -1.09012
4.4987 0.216054 12.1701 -1.08468
4.51087 0.214975 12.1655 -1.07925
4.52303 0.213901 12.1609 -1.07383
4.53519 0.212833 12.1563 -1.06843
4.54734 0.21177 12.1517 -1.06304
4.55948 0.210712 12.1471 -1.05766
4.57163 0.20966 12.1425 -1.05229
4.58377 0.208613 12.138 -1.04693
4.5959 0.207571 12.1334 -1.04158
4.60803 0.206535 12.1288 -1.03624
4.62015 0.205504 12.1242 -1.03092
4.63227 0.204478 12.1196 -1.02561
4.64439 0.203458 12.1151 -1.02031
4.6565 0.202443 12.1105 -1.01502
4.6686 0.201433 12.1059 -1.00974
4.6807 0.200429 12.1014 -1.00447
4.6928 0.19943 12.0968 -0.999216
4.70489 0.198436 12.0923 -0.993971
4.71698 0.197447 12.0877 -0.988738
4.72906 0.196463 12.0832 -0.983517
4.74114 0.195485 12.0786 -0.978306
4.75322 0.194512 12.0741 -0.973107
4.76529 0.193544 12.0695 -0.967919
4.77735 0.192581 12.065 -0.962743
4.78941 0.191624 12.0605 -0.957577
4.80147 0.190671 12.056 -0.952423
4.81352 0.189724 12.0514 -0.94728
4.82557 0.188782 12.0469 -0.942149
4.83761 0.187845 12.0424 -0.937028
4.84965 0.186913 12.0379 -0.931919
4.86168 0.185986 12.0334 -0.926821
4.87371 0.185064 12.0289 -0.921734
4.88573 0.184148 12.0244 -0.916659
4.89775 0.183236 12.0199 -0.911594
4.90977 0.18233 12.0154 -0.906541
4.92178 0.181428 12.0109 -0.901498
4.93379 0.180532 12.0064 -0.896467
4.94579 0.17964 12.0019 -0.891447
4.95779 0.178754 11.9974 -0.886438
4.96978 0.177872 11.9929 -0.88144
4.98177 0.176996 11.9885 -0.876453
4.99375 0.176124 11.984 -0.871477
5.00573 0.175258 11.9795 -0.866512
5.01771 0.174396 11.9751 -0.861558
5.02968 0.17354 11.9706 -0.856615
5.04164 0.172688 11.9661 -0.851684
5.0536 0.171841 11.9617 -0.846763
5.06556 0.170999 11.9572 -0.841853
5.07751 0.170162 11.9528 -0.836954
5.08946 0.16933 11.9483 -0.832066
5.10141 0.168503 11.9439 -0.827189
5.11335 0.167681 11.9395 -0.822323
5.12528 0.166863 11.935 -0.817467
5.13721 0.166051 11.9306 -0.812623
5.14914 0.165243 11.9262 -0.80779
5.16106 0.16444 11.9217 -0.802967
5.17298 0.163642 11.9173 -0.798155
5.18489 0.162849 11.9129 -0.793354
5.1968 0.16206 11.9085 -0.788564
5.2087 0.161276 11.9041 -0.783785
5.2206 0.160497 11.8997 -0.779017
5.2325 0.159723 11.8953 -0.774259
5.24439 0.158953 11.8908 -0.769512
5.25627 0.158189 11.8864 -0.764776
5.26816 0.157429 11.8821 -0.760051
5.28003 0.156673 11.8777 -0.755336
5.29191 0.155923 11.8733 -0.750632
5.30378 0.155177 11.8689 -0.745939
5.31564 0.154435 11.8645 -0.741257
5.3275 0.153699 11.8601 -0.736585
5.33936 0.152967 11.8557 -0.731924
5.35121 0.15224 11.8514 -0.727274
5.36305 0.151517 11.847 -0.722634
5.3749 0.150799 11.8426 -0.718005
5.38674 0.150086 11.8383 -0.713387
5.39857 0.149377 11.8339 -0.708779
5.4104 0.148673 11.8295 -0.704182
5.42222 0.147973 11.8252 -0.699596
5.43404 0.147278 11.8208 -0.69502
5.44586 0.146588 11.8165 -0.690455
5.45767 0.145902 11.8121 -0.6859
5.46948 0.14522 11.8078 -0.681356
5.48128 0.144543 11.8035 -0.676822
5.49308 0.143871 11.7991 -0.672299
5.50488 0.143203 11.7948 -0.667786
5.51667 0.14254 11.7905 -0.663284
5.52846 0.141881 11.7861 -0.658793
5.54024 0.141227 11.7818 -0.654312
5.55201 0.140577 11.7775 -0.649841
5.56379 0.139932 11.7732 -0.645381
5.57556 0.139291 11.7689 -0.640932
5.58732 0.138654 11.7646 -0.636492
5.59908 0.138022 11.7603 -0.632064
5.61084 0.137395 11.756 -0.627645
5.62259 0.136771 11.7517 -0.623237
5.63434 0.136153 11.7474 -0.61884
5.64608 0.135538 11.7431 -0.614453
5.65782 0.134928 11.7388 -0.610076
5.66955 0.134322 11.7345 -0.60571
5.68128 0.133721 11.7302 -0.601354
5.69301 0.133124 11.7259 -0.597008
5.70473 0.132531 11.7216 -0.592673
5.71645 0.131943 11.7174 -0.588348
5.72816 0.131359 11.7131 -0.584033
5.73987 0.130779 11.7088 -0.579728
5.75157 0.130204 11.7046 -0.575434
5.76327 0.129633 11.7003 -0.57115
5.77497 0.129066 11.696 -0.566877
5.78666 0.128503 11.6918 -0.562614
5.79835 0.127945 11.6875 -0.55836
5.81003 0.127391 11.6833 -0.554118
5.82171 0.126841 11.679 -0.549885
5.83339 0.126295 11.6748 -0.545662
5.84506 0.125754 11.6705 -0.54145
5.85672 0.125216 11.6663 -0.537248
5.86839 0.124683 11.6621 -0.533056
5.88004 0.124154 11.6578 -0.528875
5.8917 0.12363 11.6536 -0.524703
5.90335 0.123109 11.6494 -0.520542
5.91499 0.122593 11.6452 -0.51639
5.92663 0.122081 11.6409 -0.512249
5.93827 0.121572 11.6367 -0.508118
5.9499 0.121068 11.6325 -0.503997
5.96153 0.120569 11.6283 -0.499886
5.97315 0.120073 11.6241 -0.495785
5.98477 0.119581 11.6199 -0.491695
5.99639 0.119093 11.6157 -0.487614
6.008 0.11861 11.6115 -0.483543
6.01961 0.11813 11.6073 -0.479483
6.03121 0.117655 11.6031 -0.475432
6.04281 0.117184 11.5989 -0.471392
6.05441 0.116716 11.5947 -0.467361
6.066 0.116253 11.5905 -0.46334
6.07758 0.115794 11.5864 -0.45933
6.08916 0.115338 11.5822 -0.455329
6.10074 0.114887 11.578 -0.451339
6.11232 0.11444 11.5738 -0.447358
6.12389 0.113996 11.5697 -0.443387
6.13545 0.113557 11.5655 -0.439426
6.14701 0.113121 11.5613 -0.435475
6.15857 0.11269 11.5572 -0.431534
6.17012 0.112262 11.553 -0.427603
6.18167 0.111838 11.5489 -0.423682
6.19322 0.111419 11.5447 -0.41977
6.20476 0.111003 11.5406 -0.415869
6.21629 0.110591 11.5364 -0.411977
6.22783 0.110183 11.5323 -0.408095
6.23935 0.109779 11.5281 -0.404223
6.25088 0.109378 11.524 -0.400361
6.2624 0.108982 11.5199 -0.396508
6.27391 0.108589 11.5157 -0.392666
6.28543 0.1082 11.5116 -0.388833
6.29693 0.107815 11.5075 -0.38501
6.30844 0.107434 11.5034 -0.381197
6.31994 0.107057 11.4993 -0.377393
6.33143 0.106683 11.4951 -0.373599
6.34292 0.106313 11.491 -0.369815
6.35441 0.105947 11.4869 -0.366041
6.36589 0.105585 11.4828 -0.362276
6.37737 0.105226 11.4787 -0.358521
6.38884 0.104872 11.4746 -0.354776
6.40032 0.104521 11.4705 -0.351041
6.41178 0.104173 11.4664 -0.347315
6.42324 0.10383 11.4623 -0.343599
6.4347 0.10349 11.4582 -0.339892
6.44616 0.103154 11.4542 -0.336195
6.45761 0.102821 11.4501 -0.332508
6.46905 0.102492 11.446 -0.32883
6.48049 0.102167 11.4419 -0.325162
6.49193 0.101845 11.4378 -0.321504
6.50337 0.101528 11.4338 -0.317855
6.5148 0.101213 11.4297 -0.314215
6.52622 0.100903 11.4256 -0.310586
6.53764 0.100596 11.4216 -0.306966
6.54906 0.100293 11.4175 -0.303355
6.56047 0.0999928 11.4135 -0.299754
6.57188 0.0996966 11.4094 -0.296162
6.58329 0.099404 11.4054 -0.29258
6.59469 0.099115 11.4013 -0.289008
6.60609 0.0988296 11.3973 -0.285445
6.61748 0.0985477 11.3932 -0.281891
6.62887 0.0982693 11.3892 -0.278347
6.64025 0.0979945 11.3852 -0.274812
6.65164 0.0977232 11.3811 -0.271287
6.66301 0.0974555 11.3771 -0.267772
6.67439 0.0971912 11.3731 -0.264265
6.68576 0.0969304 11.369 -0.260769
6.69712 0.0966731 11.365 -0.257281
6.70848 0.0964193 11.361 -0.253803
6.71984 0.096169 11.357 -0.250334
6.73119 0.0959221 11.353 -0.246875
6.74254 0.0956787 11.349 -0.243425
6.75389 0.0954387 11.3449 -0.239985
6.76523 0.0952022 11.3409 -0.236554
6.77656 0.094969 11.3369 -0.233132
6.7879 0.0947393 11.3329 -0.22972
6.79922 0.094513 11.3289 -0.226316
6.81055 0.0942901 11.3249 -0.222923
6.82187 0.0940705 11.321 -0.219538
6.83319 0.0938544 11.317 -0.216163
6.8445 0.0936416 11.313 -0.212797
6.85581 0.0934321 11.309 -0.20944
6.86711 0.0932261 11.305 -0.206093
6.87842 0.0930233 11.301 -0.202755
6.88971 0.0928239 11.2971 -0.199426
6.90101 0.0926278 11.2931 -0.196107
6.9123 0.092435 11.2891 -0.192796
6.92358 0.0922455 11.2852 -0.189495
6.93486 0.0920593 11.2812 -0.186203
6.94614 0.0918763 11.2772 -0.18292
6.95741 0.0916967 11.2733 -0.179647
6.96868 0.0915203 11.2693 -0.176382
6.97995 0.0913472 11.2654 -0.173127
6.99121 0.0911773 11.2614 -0.169881
7.00247 0.0910107 11.2575 -0.166644
7.01372 0.0908473 11.2535 -0.163416
7.02497 0.0906871 11.2496 -0.160198
7.03621 0.0905301 11.2457 -0.156988
7.04746 0.0903763 11.2417 -0.153788
7.05869 0.0902257 11.2378 -0.150597
7.06993 0.0900783 11.2339 -0.147414
7.08116 0.089934 11.2299 -0.144241
7.09238 0.0897929 11.226 -0.141077
7.10361 0.089655 11.2221 -0.137922
7.11482 0.0895202 11.2182 -0.134777
7.12604 0.0893886 11.2143 -0.13164
7.13725 0.0892601 11.2103 -0.128512
7.14846 0.0891347 11.2064 -0.125393
7.15966 0.0890124 11.2025 -0.122283
7.17086 0.0888932 11.1986 -0.119183
7.18205 0.0887771 11.1947 -0.116091
7.19324 0.0886641 11.1908 -0.113008
7.20443 0.0885542 11.1869 -0.109934
7.21561 0.0884473 11.183 -0.106869
7.22679 0.0883435 11.1791 -0.103813
7.23797 0.0882428 11.1752 -0.100767
7.24914 0.088145 11.1714 -0.0977286
7.2603 0.0880503 11.1675 -0.0946996
7.27147 0.0879586 11.1636 -0.0916795
7.28263 0.08787 11.1597 -0.0886683
7.29378 0.0877843 11.1558 -0.085666
7.30494 0.0877016 11.152 -0.0826726
7.31608 0.087622 11.1481 -0.0796881
7.32723 0.0875452 11.1442 -0.0767125
7.33837 0.0874715 11.1404 -0.0737458
7.34951 0.0874007 11.1365 -0.0707879
7.36064 0.0873329 11.1326 -0.0678388
7.37177 0.087268 11.1288 -0.0648986
7.38289 0.087206 11.1249 -0.0619672
7.39401 0.087147 11.1211 -0.0590447
7.40513 0.0870908 11.1172 -0.056131
7.41624 0.0870376 11.1134 -0.053226
7.42735 0.0869873 11.1095 -0.0503299
7.43846 0.0869398 11.1057 -0.0474426
7.44956 0.0868953 11.1019 -0.044564
7.46066 0.0868536 11.098 -0.0416942
7.47175 0.0868147 11.0942 -0.0388332
7.48284 0.0867788 11.0904 -0.0359809
7.49393 0.0867456 11.0865 -0.0331373
7.50501 0.0867153 11.0827 -0.0303025
7.51609 0.0866878 11.0789 -0.0274764
7.52717 0.0866632 11.0751 -0.024659
7.53824 0.0866413 11.0713 -0.0218504
7.54931 0.0866223 11.0674 -0.0190504
7.56037 0.086606 11.0636 -0.0162591
7.57143 0.0865925 11.0598 -0.0134765
7.58248 0.0865818 11.056 -0.0107025
7.59354 0.0865739 11.0522 -0.00793724
7.60459 0.0865687 11.0484 -0.00518061
7.61563 0.0865663 11.0446 -0.00243261
7.62667 0.0865666 11.0408 0.000306745
7.63771 0.0865696 11.037 0.00303748
7.64874 0.0865754 11.0332 0.0057596
7.65977 0.0865839 11.0295 0.00847311
7.6708 0.086595 11.0257 0.011178
7.68182 0.0866089 11.0219 0.0138744
7.69284 0.0866255 11.0181 0.0165621
7.70385 0.0866447 11.0143 0.0192413
7.71486 0.0866666 11.0106 0.0219119
7.72587 0.0866912 11.0068 0.0245739
7.73687 0.0867184 11.003 0.0272275
7.74787 0.0867483 10.9992 0.0298724
7.75887 0.0867808 10.9955 0.0325089
7.76986 0.086816 10.9917 0.0351368
7.78085 0.0868537 10.988 0.0377562
7.79183 0.0868941 10.9842 0.0403672
7.80281 0.086937 10.9804 0.0429696
7.81379 0.0869826 10.9767 0.0455635
7.82476 0.0870308 10.9729 0.048149
7.83573 0.0870815 10.9692 0.050726
7.84669 0.0871348 10.9655 0.0532946
7.85766 0.0871906 10.9617 0.0558547
7.86861 0.087249 10.958 0.0584063
7.87957 0.08731 10.9542 0.0609495
7.89052 0.0873735 10.9505 0.0634843
7.90147 0.0874395 10.9468 0.0660107
7.91241 0.087508 10.943 0.0685287
7.92335 0.0875791 10.9393 0.0710383
7.93428 0.0876526 10.9356 0.0735395
7.94522 0.0877286 10.9319 0.0760323
7.95614 0.0878071 10.9282 0.0785168
7.96707 0.0878881 10.9244 0.0809929
7.97799 0.0879716 10.9207 0.0834606
7.98891 0.0880575 10.917 0.08592
7.99982 0.0881459 10.9133 0.088371
8.01073 0.0882367 10.9096 0.0908137
8.02163 0.0883299 10.9059 0.0932481
8.03254 0.0884256 10.9022 0.0956742
8.04343 0.0885237 10.8985 0.098092
8.05433 0.0886242 10.8948 0.100501
8.06522 0.0887271 10.8911 0.102903
8.07611 0.0888324 10.8874 0.105296
8.08699 0.0889401 10.8837 0.10768
8.09787 0.0890502 10.88 0.110057
8.10875 0.0891626 10.8764 0.112425
8.11962 0.0892774 10.8727 0.114785
8.13049 0.0893945 10.869 0.117136
8.14136 0.089514 10.8653 0.11948
